受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2021/5/31,2,17204000,18468850,15058400,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,4853400,3182400,1944600,1562350
2021/5/31,3,17701450,18670200,15334050,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5024000,3189000,2165900,1760650
2021/5/31,4,17857350,18659850,15245300,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5038050,3198550,2301200,1823450
2021/5/31,5,17590000,18743350,15042850,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,4700250,2876250,2323050,1818300
2021/5/31,6,17405750,18701150,14984550,5.81,6.32,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,4456550,2678550,2589500,2119250
2021/5/31,7,17533250,18541600,15048750,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,4401600,2519600,2666250,2238000
2021/5/31,8,17621350,18177900,14788550,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,4321850,2413850,2869650,2479900
2021/5/31,9,17563950,18102450,14779050,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,4160950,2203450,2996700,2609950
2021/5/31,10,17754550,17885700,14755450,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,4064700,1953700,3066400,2683650
2021/5/31,11,17907650,18109800,14836400,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,4217900,1954400,3113500,2736250
2021/5/31,12,18685950,18343700,15082300,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,5.84,4747700,1954200,3233750,2802500
2021/5/31,13,19911600,18114500,15059150,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5296850,1872350,3095450,2706200
2021/5/31,14,20982650,18255150,15804000,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5522850,1831350,3071650,2831900
2021/5/31,15,22294950,18719900,16638750,5.16,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,0.01,5818200,1944900,3014100,2844350
2021/5/31,16,23436400,19426850,17416150,4.93,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,0.01,6155500,2114150,3199750,3052000
2021/5/31,17,24592100,20209750,18342650,4.86,5.31,5.31,5.31,4.44,4.44,4.44,4.44,4.44,0.01,5917300,2234150,3298650,3115650
2021/5/31,18,25399350,21192500,18782600,4.9,5.33,5.33,5.33,4.86,4.86,4.86,4.86,4.86,0.01,6117150,2218900,3462400,3169400
2021/5/31,19,26065150,21782850,19144500,5.01,5.41,5.41,5.41,4.91,4.91,4.91,4.91,4.91,0.01,6327500,2219850,3576700,3209700
2021/5/31,20,26705350,22174700,19374250,5,5.41,5.41,5.41,4.99,4.99,4.99,4.99,4.99,0.01,6548650,2230000,3834600,3371600
2021/5/31,21,27195250,22264200,19492650,4.91,5.37,5.37,5.37,4.91,4.91,4.91,4.91,4.91,0.01,6645350,2213500,3813600,3371600
2021/5/31,22,27575800,22578250,19625550,4.91,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,0.01,6800150,2185800,3917550,3421550
2021/5/31,23,28004650,22660500,19771650,4.9,5.4,5.4,5.4,5.39,5.39,5.39,5.39,5.39,0.01,7047150,2185800,3912900,3421400
2021/5/31,24,28222300,22590900,19768450,4.87,5.36,5.36,5.36,5.16,5.16,5.16,5.16,5.16,0.01,7223650,2190300,3938350,3410850
2021/5/31,25,28880550,21982050,19715350,4.23,5.31,5.31,5.31,4.79,4.79,4.79,4.79,4.79,0.01,7368500,2244900,4024300,3410800
2021/5/31,26,28591500,21992200,19604400,4.23,5.31,5.31,5.31,4.44,4.44,4.44,4.44,4.44,0.01,7179850,2278250,4033300,3410800
2021/5/31,27,27802350,22643700,19722100,5.13,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,0.01,7080100,2216500,3929100,3385600
2021/5/31,28,26724750,22591000,19350600,5.26,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,0.01,6773850,2142150,3555200,3193200
2021/5/31,29,25801500,22256800,18788600,5.39,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,0.01,6301750,1991150,3233200,2856700
2021/5/31,30,24813400,21451850,18178150,5.39,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,0.01,6012250,1874750,2724700,2525700
2021/5/31,31,24151000,21293400,17992300,5.79,7.86,7.86,7.86,7.64,7.64,7.64,7.64,7.64,0.01,5743350,1747750,2474150,2189650
2021/5/31,32,22682900,21241900,17262700,7.5,8.23,8.23,8.23,8.23,8.23,8.23,8.23,8.23,0.01,5266900,1576800,2310300,1929300
2021/5/31,33,21687600,21479100,17199350,6.63,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,1,4909700,1766100,2332900,1921400
2021/5/31,34,20239450,21332500,16764500,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,6.54,4570050,1937450,2288500,1789000
2021/5/31,35,19296550,20984950,16205100,8.1,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,4439550,1957200,2329000,1779500
2021/5/31,36,19404050,21071250,15760500,8.92,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,4297950,2005900,2472800,1869800
2021/5/31,37,18892150,20913150,15517250,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,4020700,1873300,2259300,1759800
2021/5/31,38,18616500,21258350,15659350,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,4063950,2018550,2103150,1614150
2021/5/31,39,18631050,21354650,15450650,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,4532600,2356700,2121650,1655150
2021/5/31,40,18734050,21191650,15636300,8,8,8,8,8,8,8,8,8,8,4746600,2581700,2133650,1670150
2021/5/31,41,18116850,21068500,15546800,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,4881000,2729550,2273800,1909650
2021/5/31,42,18466700,21049950,15898800,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,5038700,2915250,2383150,2042500
2021/5/31,43,18759550,21063650,16029850,6.62,8.43,6.37,6.37,6.62,6.62,6.62,6.62,6.62,6.62,5120550,3153300,2454500,2118850
2021/5/31,44,19069150,21072300,16291950,6.28,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,5374750,3409950,2515650,2207500
2021/5/31,45,18560150,20701850,15967950,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,9.42,7.99,5921300,3380300,2507500,2145350
2021/5/31,46,18579150,20484250,16155300,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,9.42,7.93,5783300,3407300,2556600,2201950
2021/5/31,47,18168150,20066650,15943600,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,5557100,3376100,2463300,2121150
2021/5/31,48,17103300,18828250,15278600,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,5153450,3366450,1744350,1378700
2021/6/1,1,17638250,18999850,15123100,6.28,6.45,6.45,6.45,6.45,6.45,6.45,6.45,9.62,6.45,5667050,3321050,1682950,1394300
2021/6/1,2,18658950,20043750,15955150,6.44,6.44,6.44,6.44,6.86,6.86,6.86,6.86,9.51,6.86,6061000,3432000,3021550,2623300
2021/6/1,3,18985100,20272300,16138950,6.38,6.38,6.38,6.38,6.63,6.63,6.63,6.63,6.63,6.63,6207650,3436300,3436900,2888650
2021/6/1,4,19463450,20357250,16243100,6.58,6.38,6.38,6.38,6.63,6.63,6.63,6.63,9.54,6.63,6587600,3441550,3631450,3083200
2021/6/1,5,19521950,20229350,16130100,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6565650,3248150,3824550,3226300
2021/6/1,6,19314650,20146000,15897300,7.3,7,7,7,7.3,7.3,7.3,7.3,7.3,7.3,6384450,3017450,4028350,3330100
2021/6/1,7,19411800,20085350,15790950,8.29,8.28,8.28,8.28,8.33,8.33,8.33,8.33,8.33,8.33,6203200,2831700,4082950,3334700
2021/6/1,8,19288350,19607650,15412000,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,6099550,2622550,3876450,3128200
2021/6/1,9,19375050,19433900,15247000,8.34,8.3,8.3,8.3,8.37,8.37,8.37,8.37,8.37,8.37,6206100,2373600,3913100,3164850
2021/6/1,10,19303850,19068800,14909150,8.32,8.3,8.3,8.3,8.38,8.38,8.38,8.38,8.38,8.38,6176800,2123800,3757800,3009550
2021/6/1,11,19295050,18477350,14830100,8.31,8.28,8.28,8.28,8.37,8.37,8.37,8.37,8.37,8.37,6008200,1874200,3597450,2999200
2021/6/1,12,20024200,18742900,15176050,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,6234550,1874050,3985700,3419950
2021/6/1,13,21788300,19425550,15647850,7.21,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,7582750,1793750,4189100,3486050
2021/6/1,14,23151800,19835300,16157750,6.25,6.06,6.06,6.06,6.28,6.28,6.28,6.28,6.28,6.28,8089850,1812350,3976400,3257250
2021/6/1,15,24614650,20125800,16669650,5.83,5.83,5.83,5.83,5.83,5.44,5.44,5.44,5.44,5.44,8692400,2053250,3915500,3251850
2021/6/1,16,26014750,20448500,17404300,5.6,5.65,5.65,5.65,5.65,5.11,5.11,5.11,5.11,0.01,9113800,2198500,3760950,3250750
2021/6/1,17,27763400,21106200,18482600,5.44,5.56,5.56,5.56,4.83,4.83,4.83,4.83,4.83,0.01,9598750,2421600,4138100,3447600
2021/6/1,18,28797250,21962650,19169400,5.44,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,0.01,9912000,2467350,4314000,3589500
2021/6/1,19,29685300,22592350,19470800,5.44,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,0.01,10176400,2447750,4432000,3605600
2021/6/1,20,30688350,22620900,19804200,5.08,5.49,5.49,5.61,5.61,5.61,5.61,5.61,5.61,0.01,10498600,2379450,4419200,3595850
2021/6/1,21,31091050,22653200,20054350,5.08,5.43,5.43,5.51,5.51,5.51,5.51,5.51,5.51,0.01,10555300,2388500,4333700,3692950
2021/6/1,22,31432400,22785900,20214150,5.04,5.13,5.13,5.51,5.23,5.23,5.23,5.23,5.23,0.01,10597200,2391400,4255550,3643350
2021/6/1,23,31592500,22786150,20349950,5.04,5.13,5.13,5.51,5.51,5.51,5.51,5.51,5.51,0.01,10683700,2395900,4157450,3571750
2021/6/1,24,31617100,22808550,20165850,4.91,5.13,5.13,5.51,4.84,4.84,4.84,4.84,4.84,0.01,10786500,2393700,4248450,3407800
2021/6/1,25,31724900,22305600,20129350,4.57,4.77,4.77,5.13,4.79,4.79,4.79,4.79,4.79,0.01,10799550,2394500,4384900,3368350
2021/6/1,26,31557650,22300900,20007300,4.59,4.78,4.78,5.13,4.79,4.79,4.79,4.79,4.79,0.01,10789550,2329000,4249550,3222650
2021/6/1,27,30538600,22528300,19625600,5.13,5.49,5.49,5.65,5.65,5.65,5.65,5.65,5.65,0.01,10387600,2324050,3922500,2950200
2021/6/1,28,29078050,22542700,19417600,5.51,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,0.01,9444250,2228200,3685100,2945350
2021/6/1,29,27828100,22568600,19246150,5.83,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,0.01,8417450,2048000,3569050,2918300
2021/6/1,30,26509600,22099400,18537100,5.88,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,0.01,7856500,1911450,3248400,2672050
2021/6/1,31,25164950,21296150,18167700,6.63,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,0.01,7148300,1777250,2585350,2303900
2021/6/1,32,23834450,21391700,17921600,8.28,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,5.44,6602700,1877650,2466300,2195300
2021/6/1,33,22548350,21503850,17619700,7.9,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,5.69,6060600,1942650,2489000,2119400
2021/6/1,34,21329750,21252200,17061950,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,5562800,1965750,2398950,1981350
2021/6/1,35,20701750,20855900,16645150,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,5317000,1968200,2250000,1882900
2021/6/1,36,20210800,20843150,16153500,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,4995650,1968850,2073750,1721150
2021/6/1,37,19827050,20704250,16038550,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,4840400,2036350,1826750,1477650
2021/6/1,38,19610200,21128050,15902650,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,9.08,5056900,2308350,1831250,1462150
2021/6/1,39,19462950,21219550,15779600,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,5408000,2570450,1893250,1524150
2021/6/1,40,19630050,21179800,16051900,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,5659000,2815450,1938250,1577150
2021/6/1,41,19543650,21259800,15959950,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,5751000,2877300,2132900,1787850
2021/6/1,42,19730950,21165800,16243950,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32,5927050,3123100,2067550,1737000
2021/6/1,43,20153000,21158600,16712900,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,6348450,3583700,2158000,1838450
2021/6/1,44,19967050,21194950,16984150,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,6503900,3861600,2297050,2044500
2021/6/1,45,19126350,21018200,16532200,7.9,7.9,7.9,7.9,8.39,8.39,8.39,8.39,8.39,8.39,6332200,3812650,2290250,2082800
2021/6/1,46,19007800,20516750,16540900,6.87,6.76,6.76,6.76,6.87,6.87,6.87,6.87,9.51,6.87,6163150,3795100,2244000,2048050
2021/6/1,47,18428350,19924700,16164500,6.28,6.23,6.23,6.23,6.79,6.79,6.79,6.79,6.79,6.79,5817300,3737800,2138350,1942400
2021/6/1,48,17312850,18741750,15409050,6.11,6.1,6.1,6.1,6.28,6.28,6.28,6.28,6.28,6.28,5313850,3731350,1422950,1252000
2021/6/2,1,17255450,18192100,14746850,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5509450,3275750,1597000,1133050
2021/6/2,2,18605450,19388450,15905300,5.93,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5912700,3334000,3071200,2580250
2021/6/2,3,19338950,19779200,16265900,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,6048800,3312800,3564550,3093600
2021/6/2,4,19530350,19707400,16268550,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,6214850,3292600,3604600,3124650
2021/6/2,5,19624900,19642950,16240950,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,6380000,3286200,3691600,3206650
2021/6/2,6,19756400,19612550,16104700,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,6531850,3288000,3665600,3136150
2021/6/2,7,19960000,19674200,16313800,6.09,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6759300,3285950,3631800,3052350
2021/6/2,8,20064000,19650000,16276750,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6916000,3287200,3585300,3064850
2021/6/2,9,20027600,19557300,16131850,6.11,6.11,6.11,6.11,6.84,6.84,6.84,6.84,6.84,6.84,6884000,3088150,3627200,3107250
2021/6/2,10,19942550,19333900,15851800,6.2,6.11,6.11,6.11,6.84,6.84,6.84,6.84,6.84,6.84,6807350,2848950,3674700,3154750
2021/6/2,11,19825850,18991250,15570950,6.02,6.02,6.02,6.02,6.84,6.84,6.84,6.84,6.84,6.84,6760750,2618850,3579600,3059650
2021/6/2,12,20042900,18772750,15467800,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,6890050,2437150,3550350,2945400
2021/6/2,13,20671800,18867000,15467400,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,7037750,2230750,3650100,3054100
2021/6/2,14,21549950,19268900,15694250,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,7396350,2063350,3645900,3115500
2021/6/2,15,22149300,19890950,16195000,8.28,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,7168850,1831400,3706600,3049500
2021/6/2,16,22764100,20326200,16655900,8.28,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31,7398300,1911600,3770150,3070600
2021/6/2,17,23315700,21374200,17577150,8.28,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,6396600,2021650,4226400,3377900
2021/6/2,18,23554900,22163000,17938250,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,6253650,1982200,4330050,3481600
2021/6/2,19,23854200,22589800,17965550,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6360400,2029950,4384050,3462450
2021/6/2,20,24271250,23018050,18294500,6.17,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6425200,2037500,4639500,3468100
2021/6/2,21,24565150,23058300,18371400,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6477250,2032500,4610700,3489000
2021/6/2,22,25070900,23288650,18612200,6.09,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6808950,2123700,4513550,3491900
2021/6/2,23,25271700,23476000,18715700,6.13,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6901900,2089500,4616000,3493350
2021/6/2,24,25455300,23644300,18796200,6.02,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,7137800,2115900,4820900,3494650
2021/6/2,25,25999650,22904350,18926100,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,7077200,2179550,4607500,3281750
2021/6/2,26,26014250,22478950,18965550,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,7073000,2126350,4123200,3100950
2021/6/2,27,25237700,22530100,18625750,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,6759600,1992550,3702750,2831600
2021/6/2,28,24616900,22463000,18356800,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6427400,1902250,3404600,2783500
2021/6/2,29,23797250,22344800,18219650,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6085600,1801050,3180200,2677400
2021/6/2,30,23206600,21903300,17672050,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6064400,1776250,2769900,2318500
2021/6/2,31,22505800,21444800,17237400,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,5731900,1635250,2248050,1956700
2021/6/2,32,21608200,21630300,16926900,7.97,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,5460800,1972350,2093900,1819850
2021/6/2,33,20696050,22037050,16893400,8.35,8.3,8.3,8.3,8.39,8.39,8.39,8.39,8.39,8.39,4806900,2208850,2197050,1825900
2021/6/2,34,19970800,22253100,16713500,8.36,8.35,8.35,8.35,8.54,8.54,8.54,8.54,8.54,8.54,4652350,2474900,2285300,1868650
2021/6/2,35,19760200,22129050,16558850,8.36,8.35,8.35,8.35,8.39,8.39,8.39,8.39,8.39,8.39,5036000,2748850,2305750,1847100
2021/6/2,36,20331500,22322350,16527400,8.36,8.35,8.35,8.35,8.54,8.54,8.54,8.54,8.54,8.54,5451250,3003600,2413600,1925950
2021/6/2,37,20615650,22225300,16518750,8.54,8.35,8.35,8.35,8.54,8.54,8.54,8.54,8.54,8.54,5842600,3287050,2245300,1891150
2021/6/2,38,20829450,22459500,16658200,8.6,8.35,8.35,8.35,8.76,8.76,8.76,8.76,8.76,8.76,6180700,3489150,2158300,1836150
2021/6/2,39,20806450,22111000,16505900,8.6,8.6,8.6,8.6,8.76,8.76,8.76,8.76,8.76,8.76,6315900,3489350,1941300,1836150
2021/6/2,40,21004050,21767400,16475550,8.39,8.32,8.32,8.32,8.39,8.39,8.39,8.39,8.39,8.39,6424600,3516550,1960800,1871650
2021/6/2,41,20472250,21717000,16300550,8.29,7.94,7.94,7.94,8.39,8.39,8.39,8.39,8.39,8.39,6224950,3419200,2384100,1959050
2021/6/2,42,20470100,21464150,16482150,7.94,7,7,7,7.76,7.76,7.76,7.76,7.76,7.76,6025250,3411100,2464800,2066750
2021/6/2,43,20826950,21268100,16673200,6.53,6.17,6.17,6.17,6.84,6.84,6.84,6.84,6.84,6.84,6272250,3695500,2584450,2185900
2021/6/2,44,20611800,20993550,16611200,6.29,6.17,6.17,6.17,6.84,6.84,6.84,6.84,6.84,6.84,6048800,3624450,2643500,2228450
2021/6/2,45,19055450,20697500,16281850,6.3,6.18,6.18,6.18,7.07,7.07,7.07,7.07,7.07,7.07,5908900,3605850,2669000,2281550
2021/6/2,46,18781300,20450050,16155350,6.3,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,6.18,5757850,3570350,2725600,2304650
2021/6/2,47,18368650,20011200,15875500,6.18,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,5502350,3505050,2643950,2202500
2021/6/2,48,17057650,18700750,15035900,6.09,6,6,6,6,6,6,6,6,6,4976650,3514150,1864000,1439550
2021/6/3,1,16581650,20034500,15019350,7.01,6.41,6.41,6.41,8.54,8.54,8.54,8.54,8.54,8.54,4358100,3135100,2720150,1588250
2021/6/3,2,17615800,21199500,15926450,6.76,6.23,6.23,6.23,7.47,7.47,7.47,7.47,7.47,7.47,4718450,3300450,4157850,2560950
2021/6/3,3,18533350,21437800,16155900,6.45,6.1,6.1,6.1,7.22,7.22,7.22,7.22,7.22,7.22,4871200,3303400,4478500,2731050
2021/6/3,4,18782350,21434250,16223200,6.33,6.2,6.1,6.1,7.22,7.22,7.22,7.22,7.22,7.22,5053450,3304450,4561600,2814150
2021/6/3,5,18804400,21359100,16183900,8.6,8.34,8.34,8.34,8.34,8.34,8.34,8.34,8.34,8.34,5222050,3305050,4600200,2853300
2021/6/3,6,18975350,21449500,16247350,8.6,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,5411800,3387300,4692750,2945850
2021/6/3,7,18936850,21359750,16294250,8.35,8.35,8.35,8.35,8.54,8.54,8.54,8.54,8.54,8.54,5568650,3389650,4522050,2925150
2021/6/3,8,19187150,21244300,16389050,8.35,8.31,8.31,8.31,8.54,8.54,8.54,8.54,8.54,8.54,5805250,3470750,4565750,2953850
2021/6/3,9,19001800,21103700,16335050,7.64,6.28,6.28,6.28,8.54,8.54,8.54,8.54,8.54,8.54,5823350,3471850,4663950,3049550
2021/6/3,10,19066550,21063300,16387300,7.01,6.22,6.22,6.22,8.4,8.4,8.4,8.4,8.4,8.4,5836150,3472150,4721350,3080450
2021/6/3,11,19489000,21341600,16356500,6.74,6.09,6.09,6.09,9.98,9.98,9.98,9.98,9.98,9.98,6019950,3472450,4655900,3034000
2021/6/3,12,20022200,20763550,16592250,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,6243050,3472550,4316500,2855100
2021/6/3,13,21189600,20836550,16842850,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,6.18,5.8,6472950,3391950,4049200,2694700
2021/6/3,14,21799500,20705600,17190150,5.59,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,6645900,3348400,3560100,2510900
2021/6/3,15,22092700,20922300,17572850,6.63,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,6624750,3123350,3167650,2282300
2021/6/3,16,22391400,21255300,17813400,7.21,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,6691450,3140250,2980000,2227200
2021/6/3,17,22344400,21851450,18248150,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6567050,3243750,2816150,2209700
2021/6/3,18,22353300,22681650,18530400,7.64,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,6357300,3225500,2950300,2303600
2021/6/3,19,22790250,23430850,18917650,6.28,6.35,6.35,6.35,6.63,6.63,6.63,6.63,6.63,6.63,6299300,3211500,3128450,2381800
2021/6/3,20,23359600,23686300,19074600,6.35,6.22,6.22,6.22,8.25,8.25,8.25,8.25,8.25,8.25,6405300,3212500,3116300,2369650
2021/6/3,21,23503850,23886550,19106850,6.47,5.35,5.35,6.27,8.05,8.05,8.05,8.05,8.05,8.05,6559400,3212600,3282400,2435800
2021/6/3,22,23574350,23877650,19033350,6.47,5.35,5.35,6.27,8.29,8.29,8.29,8.29,8.29,8.29,6706550,3213250,3128900,2282400
2021/6/3,23,23456100,24071800,19347750,6.76,5.43,5.43,6.33,8.54,8.54,8.54,8.54,8.54,8.54,6575250,3214450,3221400,2375000
2021/6/3,24,23319200,24074000,19169200,6.63,5.35,5.35,6.33,8.99,8.99,8.99,8.99,8.99,8.99,6421350,3212550,3185800,2339550
2021/6/3,25,22867650,23221750,18852100,6.17,5.25,5.25,6.17,6.67,6.67,6.67,6.67,6.67,6.67,6387250,3215450,2999250,2106050
2021/6/3,26,22613350,23017550,18759100,6.17,5.25,5.25,6.17,6.57,6.57,6.57,6.57,6.57,6.57,6292200,3292000,2769300,1804350
2021/6/3,27,22774650,23981150,19182300,8.08,5.53,5.53,6.62,8.98,9.54,9.54,9.54,9.54,9.54,6129500,3404700,3032250,2041300
2021/6/3,28,22159200,24331400,19043600,8.43,7.99,7.99,7.99,8.54,10.06,10.06,10.06,10.06,10.06,6078800,3454500,3029850,2013750
2021/6/3,29,21817550,24176750,18836300,8.54,8.29,8.29,8.29,8.54,10.41,10.41,10.41,10.41,10.41,5974600,3504200,2824100,1926100
2021/6/3,30,21364550,23832450,18537900,8.9,8.29,8.29,8.29,9.14,10.41,10.41,10.41,10.41,10.41,5843900,3502100,2488000,1741600
2021/6/3,31,21147500,23294450,18277800,8.54,8.29,8.29,8.29,10.14,10.14,10.14,10.14,10.14,10.14,5890100,3496800,2065100,1522400
2021/6/3,32,20952050,23436700,18111800,9.09,8.4,8.4,8.4,8.54,10.14,10.14,10.14,10.14,10.14,5931800,3554500,2035850,1480700
2021/6/3,33,20867600,23587300,18109650,9.15,8.48,8.48,8.48,10.09,10.09,10.09,10.09,10.09,10.09,5782800,3491150,2162400,1582750
2021/6/3,34,20382800,23389600,17754300,9.15,8.48,8.48,8.48,10.07,10.07,10.07,10.07,10.07,10.07,5626150,3465400,2106700,1527050
2021/6/3,35,20088300,22876500,17282950,8.92,8.48,8.48,8.48,8.92,8.92,8.92,8.92,8.92,8.92,5693950,3417700,2090100,1514200
2021/6/3,36,19819800,22747700,17009400,9.04,8.48,8.48,8.48,9,9,9,9,9,9,5584550,3394800,2084050,1508150
